ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count	ONTOLOGY
GO:0006457	protein folding	22/478	227/17552	0.0969162995594714	3.55873407922143	6.49230184649018	2.80068075941429e-07	0.000555515028629823	0.000521663642503535	CALR/CLGN/ENGASE/ERO1A/ERP44/FKBP1C/LMAN2L/P4HB/PDCD5/PDCL3/PDIA3/PDIA4/PDIA6/PFDN2/PPIA/PPIAL4C/PPIB/PPIC/PPIL1/PPIL3/TELO2/TXNDC5	22	BP
GO:0006614	SRP-dependent cotranslational protein targeting to membrane	7/478	17/17552	0.411764705882353	15.1198621708097	9.74539116873257	1.63253788166784e-07	0.000555515028629823	0.000521663642503535	SEC61A1/SEC61A2/SEC63/SRP19/SRP68/SRP72/SRP9	7	BP
GO:0006613	cotranslational protein targeting to membrane	7/478	22/17552	0.318181818181818	11.6835298592621	8.3894288153146	1.27181146061045e-06	0.00168175868808055	0.00157927745933347	SEC61A1/SEC61A2/SEC63/SRP19/SRP68/SRP72/SRP9	7	BP
GO:0007010	cytoskeleton organization	69/478	1550/17552	0.0445161290322581	1.63461735726819	4.3781224612821	3.12444655180749e-05	0.0309866986775508	0.0290984640706492	ADD1/ADD3/ARHGEF15/ARHGEF16/ARHGEF26/ARHGEF5/ARPIN/ATXN3/ATXN7/BCR/BICD2/BST1/C2CD3/CALR/CD2AP/CETN3/CLUAP1/CRK/CSRP2/CTNNA2/CYLC2/CYRIB/DISC1/DLGAP5/ECT2/ENAH/FERMT2/GPSM2/HAUS6/INCENP/MAP7D2/MAP7D3/MYBL2/NEB/NOS1AP/NRAP/NUBP1/ODF2/PALM/PARD3B/PARD6G/PDCL3/PFDN2/PFN1/PFN2/PLEKHG2/PRR5/RANBP10/RHPN1/RP1L1/RTKN/SH3BGRL3/SH3GL2/SHC1/SHTN1/SLAIN2/SORBS3/SPATA7/SS18/STARD9/SUGT1/SVIL/THSD7A/TUBB2B/TUBG1/TUBGCP5/WASHC2A/WDR73/ZYX	69	BP
GO:0042325	regulation of phosphorylation	27/478	430/17552	0.0627906976744186	2.3056534007979	4.5865077171925	5.33599549494351e-05	0.0356372065284941	0.033465584202391	AKT1S1/ARHGEF5/ARL2BP/BLM/CCNK/CDC6/CDK5RAP3/CLSPN/CREBL2/ECT2/ETAA1/FGF18/HMGA2/KLHL31/LCP2/LDB1/LDB2/MIF/NT5DC2/PDCD10/PDCL3/PFN2/PPIA/RB1/SASH1/SESN2/TPD52L1	27	BP
GO:0045047	protein targeting to ER	7/478	37/17552	0.189189189189189	6.94696370010178	6.05882378547187	5.3900488825552e-05	0.0356372065284941	0.033465584202391	SEC61A1/SEC61A2/SEC63/SRP19/SRP68/SRP72/SRP9	7	BP
GO:0006996	organelle organization	132/478	3602/17552	0.0366463076068851	1.34564014877834	3.89319517722935	0.000103373939287487	0.0425031437006776	0.0399131321711218	ADD1/ADD3/ANXA8/ARHGEF15/ARHGEF16/ARHGEF26/ARHGEF5/ARHGEF9/ARPIN/ATXN3/ATXN7/BAD/BANF1/BAX/BBC3/BBS7/BCL7A/BCL7C/BCR/BEND3/BICD2/BLM/BOD1/BST1/C2CD3/CALR/CAMLG/CD2AP/CDC23/CDC6/CDK5RAP3/CETN3/CLEC16A/CLUAP1/CREB1/CRK/CRKL/CSRP2/CTNNA2/CYLC2/CYRIB/DDHD1/DISC1/DLGAP5/ECT2/EMD/ENAH/EPC1/ERC2/EVI5L/FAF2/FAM149B1/FERMT2/FLCN/GPSM2/HAUS6/HMGA2/HMGB1/HMGB2/HMGB3/HPS6/IK/INCENP/INO80B/KLHDC10/LDB1/MAEL/MAP7D2/MAP7D3/MOAP1/MYBL2/NCAPH/NEB/NIPSNAP2/NOS1AP/NRAP/NUBP1/ODF2/OSBP/PALM/PARD3B/PARD6G/PCNA/PDCD10/PDCL3/PEF1/PFDN2/PFN1/PFN2/PHB1/PITPNB/PLEKHG2/PPIA/PPT1/PRR5/RANBP10/RB1/RETREG3/RHPN1/RP1L1/RTKN/RTN1/RTN3/SEC24A/SEC24C/SEC24D/SEC61A1/SESN2/SGO2/SH3BGRL3/SH3GL2/SHC1/SHTN1/SLAIN2/SORBS3/SPART/SPATA7/SS18/STARD9/STX8/SUGT1/SVIL/THSD7A/TNKS1BP1/TSNARE1/TUBB2B/TUBG1/TUBGCP5/USP6NL/WASHC2A/WDR73/ZYX	132	BP
GO:0051338	regulation of transferase activity	21/478	302/17552	0.0695364238410596	2.5533542076533	4.55592601471331	8.74384905401629e-05	0.0425031437006776	0.0399131321711218	AKT1S1/ARHGEF5/BANF1/BLM/CCNK/CDC6/CDK5RAP3/CLSPN/ECT2/ETAA1/FGF18/HMGA2/LCP2/LDB1/LDB2/PCNA/PDCD10/PPIA/RB1/SASH1/TPD52L1	21	BP
GO:0043549	regulation of kinase activity	19/478	255/17552	0.0745098039215686	2.73597505947986	4.67224299765424	7.59659790535387e-05	0.0425031437006776	0.0399131321711218	AKT1S1/ARHGEF5/BLM/CCNK/CDC6/CDK5RAP3/CLSPN/ECT2/ETAA1/FGF18/HMGA2/LCP2/LDB1/LDB2/PDCD10/PPIA/RB1/SASH1/TPD52L1	19	BP
GO:0072599	establishment of protein localization to endoplasmic reticulum	7/478	41/17552	0.170731707317073	6.26921114399429	5.65170257709452	0.000107141778927849	0.0425031437006776	0.0399131321711218	SEC61A1/SEC61A2/SEC63/SRP19/SRP68/SRP72/SRP9	7	BP
GO:0001932	regulation of protein phosphorylation	24/478	387/17552	0.062015503875969	2.27718854399792	4.25094842510799	0.000166045645865737	0.0519400756908853	0.0487750064001813	AKT1S1/ARHGEF5/ARL2BP/BLM/CCNK/CDC6/CDK5RAP3/CLSPN/CREBL2/ECT2/ETAA1/FGF18/HMGA2/KLHL31/LCP2/NT5DC2/PDCD10/PDCL3/PFN2/PPIA/RB1/SASH1/SESN2/TPD52L1	24	BP
GO:1900026	positive regulation of substrate adhesion-dependent cell spreading	7/478	44/17552	0.159090909090909	5.84176492963104	5.38033122395096	0.000170209474157174	0.0519400756908853	0.0487750064001813	CALR/CRK/CRKL/DAB2/FERMT2/P4HB/UNC13D	7	BP
GO:0034975	protein folding in endoplasmic reticulum	4/478	11/17552	0.363636363636364	13.3526055534424	6.85685530242777	0.000153945287684895	0.0519400756908853	0.0487750064001813	CALR/ERO1A/P4HB/PDIA3	4	BP
GO:0033043	regulation of organelle organization	53/478	1178/17552	0.0449915110356537	1.65207322530919	3.87693806529568	0.000216858070679705	0.0614482833133135	0.0577038129425169	ADD1/ADD3/ARHGEF15/ARHGEF16/ARHGEF26/ARHGEF5/ARHGEF9/ARPIN/ATXN7/BAD/BAX/BBC3/BCL7A/BCL7C/BICD2/BST1/CALR/CD2AP/CDC23/CDC6/CLEC16A/CRK/CTNNA2/CYRIB/DDHD1/DLGAP5/ECT2/ERC2/EVI5L/FERMT2/FLCN/GPSM2/HAUS6/IK/INCENP/INO80B/MOAP1/NCAPH/NEB/NUBP1/ODF2/OSBP/PFDN2/PFN1/PFN2/PLEKHG2/RB1/RHPN1/SLAIN2/SORBS3/SVIL/USP6NL/WASHC2A	53	BP
GO:0032956	regulation of actin cytoskeleton organization	22/478	350/17552	0.0628571428571429	2.30809324566647	4.13599968084249	0.000255120761968599	0.0632540039205894	0.0593994984609783	ADD1/ADD3/ARHGEF15/ARHGEF16/ARHGEF26/ARHGEF5/ARPIN/BST1/CD2AP/CRK/CTNNA2/CYRIB/ECT2/FERMT2/NEB/PFN1/PFN2/PLEKHG2/RHPN1/SORBS3/SVIL/WASHC2A	22	BP
GO:0045859	regulation of protein kinase activity	17/478	234/17552	0.0726495726495727	2.66766798984372	4.29700537243239	0.000241949655743926	0.0632540039205894	0.0593994984609783	AKT1S1/ARHGEF5/BLM/CCNK/CDC6/CDK5RAP3/CLSPN/ECT2/ETAA1/FGF18/HMGA2/LCP2/PDCD10/PPIA/RB1/SASH1/TPD52L1	17	BP
GO:0051493	regulation of cytoskeleton organization	29/478	538/17552	0.0539033457249071	1.97931281205768	3.86017152481333	0.000395949220615376	0.0851989446970514	0.0800071816918167	ADD1/ADD3/ARHGEF15/ARHGEF16/ARHGEF26/ARHGEF5/ARPIN/ATXN7/BICD2/BST1/CD2AP/CRK/CTNNA2/CYRIB/ECT2/FERMT2/GPSM2/HAUS6/NEB/NUBP1/PFDN2/PFN1/PFN2/PLEKHG2/RHPN1/SLAIN2/SORBS3/SVIL/WASHC2A	29	BP
GO:0080135	regulation of cellular response to stress	29/478	539/17552	0.0538033395176252	1.97564061760117	3.84938231662648	0.000408061494641789	0.0851989446970514	0.0800071816918167	ATXN3/ATXN7/BAD/BAX/BBC3/BCL2L12/BCL7A/BCL7C/CBX8/CEBPG/DEK/DHFR/EFHD1/EPC1/EPC2/ETAA1/FAM168A/HDGFL2/HMGA2/HMGB1/INO80B/KLHDC10/MIF/OXR1/PCNA/PDCD10/PPIA/TELO2/VHL	29	BP
GO:0071900	regulation of protein serine/threonine kinase activity	11/478	119/17552	0.092436974789916	3.39425477303892	4.38485281750917	0.000407781060685141	0.0851989446970514	0.0800071816918167	ARHGEF5/BLM/CCNK/CDC6/CDK5RAP3/ETAA1/FGF18/HMGA2/PDCD10/SASH1/TPD52L1	11	BP
GO:0030036	actin cytoskeleton organization	36/478	729/17552	0.0493827160493827	1.8133168035539	3.75291760584418	0.000438625999339108	0.0870014669689121	0.0816998637716371	ADD1/ADD3/ARHGEF15/ARHGEF16/ARHGEF26/ARHGEF5/ARPIN/ATXN3/BCR/BST1/CALR/CD2AP/CRK/CSRP2/CTNNA2/CYRIB/ECT2/ENAH/FERMT2/NEB/NOS1AP/NRAP/PDCL3/PFN1/PFN2/PLEKHG2/RHPN1/RTKN/SH3GL2/SHC1/SHTN1/SORBS3/SVIL/THSD7A/WASHC2A/ZYX	36	BP
GO:0032970	regulation of actin filament-based process	23/478	394/17552	0.0583756345177665	2.14353375953104	3.84114774833189	0.000530433194960527	0.1002013564004	0.0940953923290879	ADD1/ADD3/ARHGEF15/ARHGEF16/ARHGEF26/ARHGEF5/ARPIN/BST1/CD2AP/CRK/CTNNA2/CYRIB/ECT2/FERMT2/NEB/PFN1/PFN2/PLEKHG2/RHPN1/SORBS3/SRI/SVIL/WASHC2A	23	BP
GO:0010972	negative regulation of G2/M transition of mitotic cell cycle	8/478	70/17552	0.114285714285714	4.19653317393903	4.48363159510798	0.000613174585002835	0.110566526304829	0.103828940494021	AVEN/BLM/CDC6/CDK5RAP3/CLSPN/ETAA1/FHL1/HEXIM2	8	BP
GO:0050790	regulation of catalytic activity	29/478	559/17552	0.0518783542039356	1.90495580122903	3.63827470099205	0.000729678056476409	0.118702249469956	0.111468897582469	AKT1S1/ARHGEF16/ARHGEF5/BANF1/BCR/BLM/CCNK/CDC6/CDK5RAP3/CLSPN/CRK/ECT2/ETAA1/EVI5L/FGF18/HMGA2/HMGB1/LCP2/LDB1/LDB2/NT5DC2/PCNA/PDCD10/PPIA/RB1/RGS10/SASH1/TPD52L1/USP6NL	29	BP
GO:0045860	positive regulation of protein kinase activity	11/478	128/17552	0.0859375	3.15559623430962	4.09539421732999	0.000756649066584454	0.118702249469956	0.111468897582469	ARHGEF5/CLSPN/ECT2/ETAA1/FGF18/HMGA2/LCP2/PDCD10/PPIA/SASH1/TPD52L1	11	BP
GO:1902750	negative regulation of cell cycle G2/M phase transition	8/478	72/17552	0.111111111111111	4.07996280799628	4.38165570419148	0.000741502523817186	0.118702249469956	0.111468897582469	AVEN/BLM/CDC6/CDK5RAP3/CLSPN/ETAA1/FHL1/HEXIM2	8	BP
GO:0071902	positive regulation of protein serine/threonine kinase activity	7/478	56/17552	0.125	4.58995815899582	4.50205978869312	0.000777982981149192	0.118702249469956	0.111468897582469	ARHGEF5/ETAA1/FGF18/HMGA2/PDCD10/SASH1/TPD52L1	7	BP
GO:0034976	response to endoplasmic reticulum stress	18/478	285/17552	0.0631578947368421	2.31913675401894	3.75665272233944	0.000858462105147438	0.126130339671107	0.118444342694611	ATXN3/BAX/BBC3/CALR/CDK5RAP3/CLGN/ERO1A/ERP44/FAF1/FAF2/FAM8A1/OS9/P4HB/PDIA3/PDIA4/PDIA6/SESN2/STC2	18	BP
GO:0033554	cellular response to stress	74/478	1899/17552	0.0389678778304371	1.43088743029253	3.32678517736133	0.000956190735503664	0.130800298198036	0.122829728237658	ASTE1/ATXN3/ATXN7/BAD/BANF1/BAX/BBC3/BCL2L12/BCL7A/BCL7C/BLM/BOD1L1/CALR/CAT/CBS/CBX8/CCNK/CD2AP/CDC45/CDK5RAP3/CEBPG/CLEC16A/CLGN/CLSPN/CRIP1/CRYGD/DEK/DHFR/ECT2/EFHD1/EPC1/EPC2/ERO1A/ERP44/ETAA1/FAF1/FAF2/FAM168A/FAM8A1/FBXO31/FLCN/FOSL1/GNB1L/GPS2/GTSE1/HDGFL2/HMGA2/HMGB1/HMGB2/INO80B/KLHDC10/MAEL/MIF/MMS22L/MOAP1/MTA1/OS9/OXR1/P4HB/PCNA/PDCD10/PDIA3/PDIA4/PDIA6/PPIA/SESN2/SESN3/STC2/TELO2/TNKS1BP1/TSC2/UNG/VHL/YWHAE	74	BP
GO:1901991	negative regulation of mitotic cell cycle phase transition	13/478	173/17552	0.0751445086705202	2.75928120540789	3.89083815371887	0.00092996248703944	0.130800298198036	0.122829728237658	AVEN/BLM/CDC6/CDK5RAP3/CLSPN/DACT1/ETAA1/FBXO31/FHL1/HEXIM2/IK/INCENP/RB1	13	BP
GO:0006974	DNA damage response	42/478	935/17552	0.0449197860962567	1.64943950954288	3.4148013494346	0.00102439826773396	0.135459597603354	0.12720510419335	ASTE1/ATXN3/ATXN7/BAD/BANF1/BAX/BBC3/BCL2L12/BCL7A/BCL7C/BLM/BOD1L1/CBX8/CCNK/CDC45/CDK5RAP3/CEBPG/CLSPN/CRIP1/DEK/EPC1/EPC2/ETAA1/FAM168A/FBXO31/GNB1L/GTSE1/HDGFL2/HMGA2/HMGB1/HMGB2/INO80B/MAEL/MIF/MMS22L/MOAP1/MTA1/PCNA/SESN2/TELO2/TNKS1BP1/UNG	42	BP
GO:0007049	cell cycle	66/478	1662/17552	0.0397111913357401	1.45818165339939	3.28464545847599	0.00114890519226583	0.14138370284349	0.132768212586234	ANXA11/ARPP19/AVEN/BANF1/BAX/BCL7A/BCL7C/BCR/BEX2/BLM/BOD1/C2CD3/CALR/CCNK/CDC23/CDC45/CDC6/CDK5RAP3/CETN3/CLSPN/DACT1/DLGAP5/ECT2/EPC1/EPC2/ETAA1/FBXO31/FHL1/FZD3/GNB1L/GPSM2/HAUS6/HECA/HEXIM2/HMGA2/IK/INCENP/INO80B/KLHL13/MAEL/MLF1/MTA3/MYBL2/NANOS3/NCAPH/NUBP1/ODF2/PARD6G/PCNA/PES1/PTCH1/RB1/RTKN/SGO2/SPART/STARD9/SUGT1/SVIL/TELO2/TPD52L1/TSC2/TUBB2B/TUBG1/TUBGCP5/YWHAE/ZNRD2	66	BP
GO:0045930	negative regulation of mitotic cell cycle	15/478	222/17552	0.0675675675675676	2.48105846432206	3.71575140980249	0.00116094850602302	0.14138370284349	0.132768212586234	AVEN/BLM/CDC6/CDK5RAP3/CLSPN/DACT1/ETAA1/FBXO31/FHL1/FZD3/HECA/HEXIM2/IK/INCENP/RB1	15	BP
GO:0033674	positive regulation of kinase activity	11/478	136/17552	0.0808823529411765	2.96997292640906	3.8588042367213	0.00124739843698567	0.14138370284349	0.132768212586234	ARHGEF5/CLSPN/ECT2/ETAA1/FGF18/HMGA2/LCP2/PDCD10/PPIA/SASH1/TPD52L1	11	BP
GO:0071103	DNA conformation change	4/478	18/17552	0.222222222222222	8.15992561599256	5.08512349880208	0.0012267630709217	0.14138370284349	0.132768212586234	BLM/HMGB1/HMGB2/HMGB3	4	BP
GO:1903909	regulation of receptor clustering	4/478	18/17552	0.222222222222222	8.15992561599256	5.08512349880208	0.0012267630709217	0.14138370284349	0.132768212586234	CRK/CRKL/GRIPAP1/SHISA6	4	BP
GO:0019220	regulation of phosphate metabolic process	29/478	581/17552	0.0499139414802065	1.83282322355771	3.41573696331797	0.0013223800346599	0.141545999494366	0.132920619375788	AKT1S1/ARHGEF5/ARL2BP/BEND3/BLM/CCNK/CDC6/CDK5RAP3/CLSPN/CREBL2/ECT2/ETAA1/FGF18/FLCN/HMGA2/KLHL31/LCP2/LDB1/LDB2/MIF/NT5DC2/PDCD10/PDCL3/PFN2/PPIA/RB1/SASH1/SESN2/TPD52L1	29	BP
GO:0051174	regulation of phosphorus metabolic process	29/478	582/17552	0.0498281786941581	1.82967404276122	3.40584843209702	0.00135717419313448	0.141545999494366	0.132920619375788	AKT1S1/ARHGEF5/ARL2BP/BEND3/BLM/CCNK/CDC6/CDK5RAP3/CLSPN/CREBL2/ECT2/ETAA1/FGF18/FLCN/HMGA2/KLHL31/LCP2/LDB1/LDB2/MIF/NT5DC2/PDCD10/PDCL3/PFN2/PPIA/RB1/SASH1/SESN2/TPD52L1	29	BP
GO:0051347	positive regulation of transferase activity	12/478	159/17552	0.0754716981132075	2.77129549222389	3.75404586193079	0.00139155381403587	0.141545999494366	0.132920619375788	ARHGEF5/CLSPN/ECT2/ETAA1/FGF18/HMGA2/LCP2/PCNA/PDCD10/PPIA/SASH1/TPD52L1	12	BP
GO:0006007	glucose catabolic process	5/478	31/17552	0.161290322580645	5.92252665676879	4.58972559899195	0.00138795190911354	0.141545999494366	0.132920619375788	BAD/ENO2/ENO3/GPI/TPI1	5	BP
GO:0031399	regulation of protein modification process	31/478	641/17552	0.0483619344773791	1.77583404591414	3.3481927115874	0.00150587803312677	0.142233765652712	0.133566475168813	AKT1S1/ARHGEF5/ARL2BP/BEX2/BLM/CAMLG/CCNK/CDC6/CDK5RAP3/CLSPN/CREBL2/ECT2/ETAA1/FGF18/FLCN/GPS2/HMGA2/KLHL31/LCP2/MTA1/NT5DC2/NXN/PDCD10/PDCL3/PEF1/PFN2/PPIA/RB1/SASH1/SESN2/TPD52L1	31	BP
GO:1901988	negative regulation of cell cycle phase transition	16/478	251/17552	0.0637450199203187	2.34069579422894	3.57955259154058	0.00148441428090122	0.142233765652712	0.133566475168813	AVEN/BLM/CDC45/CDC6/CDK5RAP3/CLSPN/DACT1/ETAA1/FBXO31/FHL1/GNB1L/HEXIM2/IK/INCENP/RB1/TELO2	16	BP
GO:1900024	regulation of substrate adhesion-dependent cell spreading	7/478	62/17552	0.112903225806452	4.14576865973816	4.15169044248492	0.00143449528058707	0.142233765652712	0.133566475168813	CALR/CRK/CRKL/DAB2/FERMT2/P4HB/UNC13D	7	BP
GO:0007420	brain development	35/478	762/17552	0.0459317585301837	1.68659879858114	3.24229420166595	0.00184079473199118	0.150103969821469	0.140957093176119	ATXN1/ATXN1L/BAX/BBS7/BCR/C2CD3/CBS/CDK5RAP3/CIC/CREB1/CRK/CRKL/CTNNA2/DCT/DISC1/FZD3/GDF7/HMGA2/LDB1/NCSTN/NRGN/NUMBL/PPT1/PTCH1/RTN1/RTN3/SDF4/SOS1/STXBP3/TUBB2B/TULP3/UQCRQ/YWHAE/YWHAH/YWHAQ	35	BP
GO:0016052	carbohydrate catabolic process	13/478	184/17552	0.0706521739130435	2.59432417682372	3.63754086574863	0.00162951252795701	0.150103969821469	0.140957093176119	BAD/ENO2/ENO3/FLCN/GPI/HMGB1/NEU2/NEU4/PGM1/PGM2/PYGB/PYGL/TPI1	13	BP
GO:0000086	G2/M transition of mitotic cell cycle	11/478	142/17552	0.0774647887323944	2.84448111261712	3.6924637630308	0.00176639994714183	0.150103969821469	0.140957093176119	ARPP19/AVEN/BLM/CDC6/CDK5RAP3/CLSPN/ETAA1/FHL1/HEXIM2/MTA3/TPD52L1	11	BP
GO:0045739	positive regulation of DNA repair	11/478	142/17552	0.0774647887323944	2.84448111261712	3.6924637630308	0.00176639994714183	0.150103969821469	0.140957093176119	BCL7A/BCL7C/CBX8/CEBPG/EPC1/EPC2/FAM168A/HDGFL2/HMGB1/INO80B/PCNA	11	BP
GO:0051642	centrosome localization	5/478	33/17552	0.151515151515152	5.56358564726766	4.39041690667023	0.0018540697053824	0.150103969821469	0.140957093176119	BICD2/DLGAP5/GPSM2/NUBP1/PARD3B	5	BP
GO:0061842	microtubule organizing center localization	5/478	33/17552	0.151515151515152	5.56358564726766	4.39041690667023	0.0018540697053824	0.150103969821469	0.140957093176119	BICD2/DLGAP5/GPSM2/NUBP1/PARD3B	5	BP
GO:1905820	positive regulation of chromosome separation	5/478	33/17552	0.151515151515152	5.56358564726766	4.39041690667023	0.0018540697053824	0.150103969821469	0.140957093176119	CDC23/DLGAP5/INCENP/NCAPH/RB1	5	BP
GO:0006325	chromatin organization	37/478	826/17552	0.0447941888619855	1.64482762114136	3.17639755076081	0.00212052218954805	0.162173920570344	0.152291538056983	BANF1/BCL7A/BCL7C/BEND3/CBX2/CBX4/CBX8/CDAN1/DEK/EPC1/EPC2/EZHIP/FAM50A/FAM50B/HDGFL2/HMGA2/HMGB1/HMGB2/INO80B/LIN54/MAEL/MBD3/MMS22L/MSL1/MTA1/MTA3/NPM3/PCNA/PHB1/PHC1/RB1/RCCD1/SPIN3/SPOCD1/SS18/TET2/UBN2	37	BP
GO:0043406	positive regulation of MAP kinase activity	5/478	34/17552	0.147058823529412	5.3999507752892	4.29677149464753	0.00212579880757698	0.162173920570344	0.152291538056983	ARHGEF5/FGF18/PDCD10/SASH1/TPD52L1	5	BP
GO:1901031	regulation of response to reactive oxygen species	3/478	10/17552	0.3	11.01589958159	5.30087607397031	0.002088018096025	0.162173920570344	0.152291538056983	DHFR/SESN2/SESN3	3	BP
GO:0030029	actin filament-based process	37/478	830/17552	0.0445783132530121	1.63690074103947	3.14531346178363	0.00230142546222521	0.165995541975407	0.155880281546699	ADD1/ADD3/ARHGEF15/ARHGEF16/ARHGEF26/ARHGEF5/ARPIN/ATXN3/BCR/BST1/CALR/CD2AP/CRK/CSRP2/CTNNA2/CYRIB/ECT2/ENAH/FERMT2/NEB/NOS1AP/NRAP/PDCL3/PFN1/PFN2/PLEKHG2/RHPN1/RTKN/SH3GL2/SHC1/SHTN1/SORBS3/SRI/SVIL/THSD7A/WASHC2A/ZYX	37	BP
GO:0040008	regulation of growth	29/478	603/17552	0.0480928689883914	1.76595405122227	3.20248110946898	0.00229495601173559	0.165995541975407	0.155880281546699	BLTP1/CPNE5/CREB1/CRK/CRKL/DAB2/DACT3/DISC1/FHL1/HDGFL2/HMGA2/LIN7B/LIN7C/MAEL/NUBP1/PHB1/PPIB/PPT1/PRR5/PTCH1/RB1/SAV1/SESN2/SHTN1/SPART/STC2/WWC1/WWC2/WWC3	29	BP
GO:0098761	cellular response to interleukin-7	4/478	21/17552	0.19047619047619	6.99422195656505	4.59871362344224	0.00224921565773606	0.165995541975407	0.155880281546699	CRKL/HMGB1/P4HB/PDIA3	4	BP
GO:0035556	intracellular signal transduction	108/478	3094/17552	0.0349062702003878	1.28174655765106	2.88909555394759	0.00296434281475493	0.166297097692573	0.156163461381135	AKT1S1/ALOX12B/ANXA4/ARHGEF12/ARHGEF15/ARHGEF16/ARHGEF40/ARHGEF5/ARHGEF9/ATXN3/BAD/BANF1/BAX/BBC3/BCL2L12/BCR/BLM/BST1/CALML3/CALR/CAT/CBS/CD2AP/CDC45/CDC6/CDK5RAP3/CEBPG/CLEC16A/CLSPN/CREB1/CRIP1/CRK/CRKL/CRYBA1/CST11/CTNNAL1/CYRIB/DAB2/DACT1/DDT/DISC1/ECT2/ERO1A/ETAA1/FABP5/FAF1/FBXO31/FERMT2/FGF18/FGF3/FKBP1C/FLCN/FOSL1/GDF7/GNB1L/GPS2/GTSE1/HMGA2/HMGB1/HOMER3/IK/INCENP/JPH3/KLHDC10/KLHL31/KPNA2/LCP2/LGALS9/MAEL/MIF/MLF1/MOAP1/NKD1/NUCB1/NUDT4/OS9/P4HB/PDCD10/PHB1/PLEKHG3/PPIA/PPT1/PRR5/RB1/RP1L1/RTKN/SASH1/SAV1/SESN2/SESN3/SH3GL2/SHC1/SHTN1/SMAD6/SORBS3/SOS1/SS18/STC2/TELO2/TPD52L1/TSC2/VHL/WWC1/WWC2/WWC3/YWHAE/YWHAH/YWHAQ	108	BP
GO:0033036	macromolecule localization	104/478	2962/17552	0.0351114112086428	1.28927926680774	2.88921214697923	0.00299954097146219	0.166297097692573	0.156163461381135	ARHGEF16/ARHGEF5/ARL2BP/ATXN3/BAD/BAX/BBC3/BBS7/BCR/BICD2/BLTP1/BOD1/C2CD3/CABP1/CALR/CAMLG/CD2AP/CDAN1/CDK5RAP3/CETN3/CRK/CRKL/CTAGE6/DAB2/DISC1/ECT2/EMD/FABP5/FABP9/FAF2/FAM149B1/FERMT2/FLCN/FRAT1/FRMD8/GPS2/GPSM2/GRAMD1A/GRAMD1B/GRIPAP1/HPS6/HYCC1/HYCC2/IK/KPNA2/LIN7B/LIN7C/LMAN2L/MAGOH/MIF/MMS22L/MOAP1/MOSMO/NACAD/NAPG/NAXE/NECAP1/NECAP2/NUBP1/ODF2/OS9/OSBP/OSBP2/OSBPL10/OSBPL11/OSBPL5/PACS1/PALM/PARD3B/PDCD10/PDIA4/PITPNA/PITPNB/PMFBP1/PPIA/PPT1/PTCH1/RB1/SEC24A/SEC24C/SEC24D/SEC61A1/SEC61A2/SEC63/SESN2/SHISA6/SPART/SPATA7/SRI/STX8/STXBP2/STXBP3/SYTL4/TNS4/TSC2/TSNARE1/TULP1/TULP3/VCL/WASHC2A/YKT6/YWHAE/YWHAH/YWHAQ	104	BP
GO:0051641	cellular localization	91/478	2518/17552	0.0361397934868944	1.32704111983676	2.96681314124211	0.00251700634642334	0.166297097692573	0.156163461381135	ANXA6/ANXA8/ARHGEF16/ARL2BP/ATXN1/BAD/BAX/BBS7/BCR/BICD2/BLTP1/CABP1/CALML3/CALR/CAMLG/CDAN1/CLEC16A/CLUAP1/CRK/CRKL/CTAGE6/DAB2/ECT2/EMD/ERC2/ERO1A/FAF2/FERMT2/FKBP1C/FRAT1/FRMD8/GPSM2/GRAMD1A/GRAMD1B/GRIPAP1/HPS6/HYCC1/HYCC2/JPH3/KPNA2/LGALS9/LIN7B/LIN7C/LMAN2L/MAGOH/MOAP1/NACAD/NAPG/NAXE/NECAP1/OS9/OSBP/OSBPL5/P4HB/PACS1/PALM/PARD3B/PARD6G/PDCD10/PEF1/PFN2/PPT1/PTCH1/RETREG3/SCRN1/SEC24A/SEC24C/SEC24D/SEC61A1/SEC61A2/SEC63/SFXN1/SFXN2/SH3GL2/SHISA6/SRI/SRP19/SRP68/SRP72/SRP9/STX8/STXBP2/STXBP3/SYTL4/TSC2/TSNARE1/UNC13D/WASHC2A/YKT6/YWHAE/YWHAH	91	BP
